0.8	4151.948
0.9	3991.521828
1	3967.9
1.1	3946.531458
1.2	3927.023507
1.3	3909.077932
1.4	3892.462925
1.5	3876.994723
1.6	3862.525186
1.7	3848.933146
1.8	3836.11823
3.247598389	3703.811285
6.002760797	3566.084389
10.06958335	3458.441558
14.12626419	3400
20.79612362	3337.662338
32.7227653	3255.844156
43.33774685	3177.922078
56.49491506	3123.376623
76.21038398	3049.350649
91.94016396	3006.493506
111.584641	2959.74026
132.5204947	2916.883117
153.4462067	2877.922078
182.1911711	2835.064935
208.3026735	2803.896104
231.8009973	2776.623377
256.5906978	2753.246753
285.3052371	2722.077922
311.396456	2698.701299
342.7038905	2671.428571
371.3880046	2651.948052
402.6852973	2628.571429
431.3694115	2609.090909
458.7418655	2593.506494
492.6320534	2574.025974
533.0399752	2550.649351
566.9301631	2531.168831
608.6294616	2511.688312
645.1226864	2492.207792
684.1986647	2480.519481
721.9832662	2464.935065
761.0592444	2453.246753
800.1352227	2441.558442
839.2213426	2425.974026
873.0912471	2414.285714
918.6748176	2402.597403
955.1376173	2394.805195
987.6958616	2387.012987
1000	2387.012987
